2.2970731075458746,0.0,2.1216470664673874
2.1565014021175264,0.0,2.0111755178155306
2.13140882141167,0.0,2.03820017809752
2.178716984510599,0.0,2.031448733322744
2.101063125206087,0.0,1.9227214185685813
2.3199429974707755,0.0,2.0707459403102453
2.0416868771797114,0.0,1.9139684781910777
2.0274516791198915,0.0,1.9104498091648079
2.215075792302314,0.0,2.072112267936473
2.1687800816362874,0.0,2.03105090425475
1.9783448808956652,0.0,1.6975502609965836
2.3309177337273055,0.0,1.9960347092764283
2.375884553599238,0.0,2.1587804419012215
2.4086179049332674,0.0,2.1615039637484417
1.1261088036210254,0.0,1.321013948598607
2.1454662523402535,0.0,2.0090046191191457
2.2401794117040135,0.0,2.0282035221800268
2.195224736261976,0.0,2.0453080321430046
2.338708681728172,0.0,2.050374262725832
2.1014515835606646,0.0,1.9595094552995322
2.1850325940843183,0.0,2.025641585804079
2.2593738482741235,0.0,1.9819717780332078
2.21633670321033,0.0,2.0170428337182735
1.92851680485239,0.0,1.8593172516291867
2.3752828032885285,0.0,2.1030628522155412
1.9885870975262483,0.0,1.8686282438263269
2.3750618018155705,0.0,2.053448210709421
2.123705186970607,0.0,1.9619941921870756
1.9635265485945304,0.0,1.8847880783352144
2.0277337296632876,0.0,1.858235246061923
2.227761711103317,0.0,1.9919829433545653
1.9880956968353676,0.0,1.9023393735890342
1.9848354169089206,0.0,1.9028653399479416
2.041760606818542,0.0,1.9111378510132413
1.9632328783297641,0.0,1.9684733190921222
1.889648442313033,0.0,1.8598618799192312
2.3347109287122283,0.0,2.135595282102371
2.1232663834008756,0.0,1.9285207123381387
2.1591897542569893,0.0,2.020859991414609
1.7278862149794982,0.0,1.768373757099174
1.9439177960721832,0.0,1.8559342389599107
2.0960114178760074,0.0,1.9666473621324152
2.005543393930092,0.0,1.9142189694352025
1.9371639989981122,0.0,1.899254471736995
2.111764508416543,0.0,1.9266887300460735
2.19160379486389,0.0,2.0601941868578413
2.2211806865468215,0.0,1.9717908948701606
2.201421954229855,0.0,1.9369662944483501
2.102479118752629,0.0,1.855978168280806
2.331447949654482,0.0,2.059591944401614
2.1078499578912098,0.0,1.9622512643768928
1.9658927517441784,0.0,1.9085995007282652
2.2869455627600943,0.0,2.055345959804888
2.246744926609658,0.0,2.0450145612563424
2.2219316490116428,0.0,2.069686713352148
1.7674086394722106,0.0,1.7455204225225784
1.9354679858717514,0.0,1.841032608484485
1.9938647155313718,0.0,1.869893733486076
1.7987002474956242,0.0,1.561703035335177
2.264394057790819,0.0,2.0260754280237077
1.9395442129852052,0.0,1.9388664436442349
2.2838589914781644,0.0,2.0569752617346753
2.0740514084192547,0.0,1.9723902272866822
2.207660095898504,0.0,2.0438540788609005
2.08672335738074,0.0,1.9367916037977344
2.3507302557805243,0.0,2.1442225651247995
2.0334074763141157,0.0,1.9614459787065102
2.225930778395406,0.0,2.018952316444023
2.119926292938262,0.0,1.9088415211782235
2.368427448478863,0.0,2.1115500193627614
2.410002061186989,0.0,2.1582944896166376
2.114913819378654,0.0,2.021776058964978
2.180482070480926,0.0,1.9812343198938023
2.318612024529876,0.0,2.0805924389788264
2.2620924805050695,0.0,1.9543216562739474
1.9024829451880731,0.0,1.892435233422359
2.1451798188333546,0.0,1.9575696133391527
2.3610246154082026,0.0,2.075187225054023
2.3380818518220714,0.0,2.129416561719209
2.0671719439856333,0.0,1.9752179031824515
2.1001659360648257,0.0,1.9679756490884286
2.1549871258106776,0.0,1.8912809812072109
1.8299551347377059,0.0,1.7708353108124717
2.055064176123237,0.0,1.9617959684290385
2.323348508268314,0.0,2.1260952100837267
1.9441447045305298,0.0,1.8984250189038252
2.3528652989428824,0.0,2.2395873017892605
2.4209091150558883,0.0,2.143988939445076
2.2169897098514326,0.0,2.020903593186484
2.213968327291416,0.0,1.965154267414973
2.3504575803222805,0.0,2.103131458696746
2.313271606814291,0.0,2.0294828710746775
2.324795805125048,0.0,2.159860766465382
1.736358956654438,0.0,1.7439359006958057
2.105708849889375,0.0,2.003382045742572
2.610639070901956,0.0,2.2036207520919757
2.2993896146392334,0.0,2.0445386426560845
1.8406563595036554,0.0,1.7615733845568093
2.3655754723812894,0.0,2.11097621061018
2.352212604219448,0.0,2.0224913245867056
